annual_inc,bc_open_to_buy,bc_util,int_rate,loan_amnt,max_bal_bc,percent_bc_gt_75,total_bc_limit,total_rec_int,total_rev_hi_lim,emp_length_int,grade_label,application_type_Joint App,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,term_ 60 months,title_Car financing,title_Credit card refinancing,title_Debt consolidation,title_Green loan,title_Home buying,title_Home improvement,title_Major purchase,title_Medical expenses,title_Moving and relocation,title_Other,title_Vacation,verification_status_Source Verified,verification_status_Verified
55000,26664,29.8,7.56,10000,8587,0,38000,60.9,41000,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120000,1656,92.1,6.46,16000,11613,80,21000,155.73,25700,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
269285,4576,59.9,12.98,28000,4306,0,11400,551.64,15400,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17000,30366,22.3,8.19,20000,7720,0,39100,246.89,39100,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90000,3806,23.9,11.8,2000,1194,0,5000,35.6,18100,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43000,26417,2.5,11.8,2000,609,0,27100,35.6,40000,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125000,22288,61,6.46,40000,10506,44.4,57100,389.34,66100,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72000,9778,5.1,10.33,5000,522,0,10300,77.89,12300,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209000,51123,38.4,6.46,7000,19980,0,83000,68.14,83000,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95000,3194,72.2,8.19,9000,4987,50,11500,88.58,11500,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60000,4378,77,11.31,6000,7231,66.7,19000,102.35,37400,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
90000,40133,28.8,10.72,25000,9578,18.2,56400,406.62,78900,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
65000,8969,33.1,8.19,9600,2277,0,13400,90.12,28000,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
175000,83316,8.7,6.46,15000,6469,0,91300,146,91300,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,19494,51.1,8.19,17500,13302,25,39900,184.18,58900,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85000,33356,30.4,6.46,18000,5286,11.1,47900,175.2,53600,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
85000,24540,68.8,11.8,18000,17971,50,78600,322.32,90800,3,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,18367,13,8.19,3600,1335,0,21100,44.44,30300,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
75000,7326,26.7,12.98,21000,2674,0,10000,406.16,18300,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
119000,11065,66,8.19,27000,11764,33.3,32500,190.42,46400,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82000,25680,47.3,11.8,8000,10434,37.5,48700,142.39,52600,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,5203,55.1,11.8,8000,3523,20,11600,131.9,20500,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36000,2356,53.8,6.46,5000,1122,25,5100,48.66,9000,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52000,48496,26.3,8.19,18000,7752,0,65800,223.56,65800,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
175000,4270,88,11.8,35000,13162,100,35500,626.74,38300,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
120000,5286,51.1,7.02,5100,3125,50,10800,53.95,29000,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135000,38072,77.5,6.46,28000,23334,25,77000,273.68,80000,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98000,19543,33.5,8.81,10000,9804,50,29400,132.8,33400,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160000,4487,83.1,10.72,40000,13362,66.7,26500,650.58,26500,3,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
50000,47349,21.2,6.46,12000,3800,10,60100,116.8,75500,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
80000,1620,88.2,8.81,20000,11430,33.3,13700,265.62,13700,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,4000,0,8.19,10000,0,0,4000,122.64,21000,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41000,39966,23.9,8.19,5000,5047,0,52500,39.77,61000,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
152000,69084,38.4,6.46,40000,139399,27.3,245000,339.1,261000,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65000,8278,5.9,8.19,8000,522,0,8800,98.76,8800,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52000,71400,0,7.02,15000,0,0,71400,123.81,77100,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60000,77800,24.6,8.19,25000,13926,0,103200,308.61,131100,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,18803,31.6,8.81,10000,8697,33.3,27500,132.8,34500,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29000,1977,48,12.98,4000,1823,0,3800,82.66,5700,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
130000,16638,36.7,7.56,13000,4555,0,26300,148.12,33800,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90000,4962,46.1,12.98,20000,2242,0,9200,394.03,12700,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40000,4569,46.9,10.72,10000,3828,0,8600,161.66,9000,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43241.77,8480,61.3,11.31,14000,4657,60,21900,238.81,26400,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36000,3538,42,8.81,6500,1618,0,6100,86.33,22600,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60000,30249,25.3,7.02,12000,9918,25,40500,126.94,41000,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,8183,39.8,11.8,7500,4244,14.3,13600,133.49,16400,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38021,621,87.6,11.31,6000,4379,100,5000,67.86,15300,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25000,14,99.4,8.81,5000,2486,100,2500,66.4,6400,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,13300,2.2,7.02,11200,300,0,13600,118.48,14300,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
62000,6625,46.1,7.56,12000,2500,0,12300,136.72,12300,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
76000,26027,55.7,11.8,40000,10913,37.5,58800,711.95,80800,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
100000,11825,55.9,7.02,40000,3998,25,26800,376.93,91400,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120000,10787,64.4,10.33,35000,4665,30,30300,545.19,60000,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53000,7246,41.6,10.33,7000,3339,20,12400,109.04,27900,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
75000,32737,24.7,6.46,11500,10748,0,43500,89.23,43500,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70000,16166,8.7,6.46,12000,892,0,17700,116.8,35700,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
125000,10109,36.8,10.33,5000,5891,0,16000,77.89,18000,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55000,10854,0.4,12.98,12000,46,0,10900,236.42,14900,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
150000,37229,53.3,11.8,10450,9822,50,55500,113.03,55500,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87000,4587,2.4,10.72,40000,113,0,4700,650.58,23600,5,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
75000,15126,54.7,11.8,40000,16203,25,33400,17.04,45400,5,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
45000,8947,42.3,10.33,10000,3126,0,15500,118.46,29500,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72000,1130,48.6,6.46,11500,1070,0,2200,111.93,24400,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53000,17148,39.4,7.56,18000,2745,0,28300,205.08,30500,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105000,9558,65.6,8.81,2000,7175,60,27800,26.56,43500,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,300,0,10.33,4700,0,0,300,73.21,3600,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95000,6138,35,8.81,25000,9791,7.7,79800,332.02,93640,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
112000,42101,0.2,7.56,9800,50,0,42200,111.66,58100,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000,24000,35.5,10.33,10000,5587,10,37200,156.71,48500,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
300000,124040,1.7,6.46,5000,1043,0,126200,48.3,153200,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175000,46908,50.4,6.46,40000,25755,0,94600,389.34,96600,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96000,5196,66.9,10.33,10000,4095,50,15700,155.77,38500,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42000,5870,40.1,8.19,6500,1830,0,9800,80.24,10500,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
145000,18904,71.8,7.56,20000,18722,33.3,67000,227.87,72100,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45000,14030,58.4,11.31,20000,2537,30.8,33700,157.08,46100,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38000,9725,13.9,11.8,6500,1321,0,11300,115.69,11300,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104966,36854,22.7,11.8,23000,5125,0,47700,411.86,66100,4,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
95000,10847,58.3,10.33,20500,11101,0,26000,321.27,36500,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
193000,9135,17,11.8,10000,1690,0,11000,177.99,17400,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000,2770,96.5,11.8,40000,31414,100,79400,716.26,329400,5,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
104500,70837,35.7,10.33,26000,14006,0,110200,407.47,112500,5,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
56000,33660,20.2,10.72,22550,7716,0,42200,364.55,44000,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47500,3678,54.6,10.33,10000,2677,25,8100,155.77,32800,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55000,14674,25.5,10.72,13000,2998,0,19700,157.24,41800,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69000,12762,37.1,8.19,25500,4018,28.6,20300,316.71,42100,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
69800,20419,56.6,11.8,12000,11681,20,47100,214.88,65100,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36000,35632,7.2,10.72,5000,1500,0,38400,80.84,50600,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
246000,101914,8.7,6.46,19000,5305,0,111600,184.93,120200,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,22536,12.3,7.02,4500,1374,0,25700,47.6,28900,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96000,4242,59.6,10.72,8000,2632,0,10500,129.33,10500,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
51000,7119,51.6,12.98,8000,6091,33.3,14700,156.67,25400,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64000,2588,35.3,11.8,40000,1412,0,4000,711.95,4700,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
77000,7885,50.1,8.81,9000,5389,25,15800,63.88,26300,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155000,6607,82,6.46,40000,14787,40,36800,389.34,55600,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52000,3390,24.7,10.72,15000,1107,0,4500,155.53,4500,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14400,14094,30.9,10.33,6050,4697,0,20400,94.24,33900,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36600,10317,32.6,8.19,7000,4983,0,15300,47.78,20700,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42000,14360,0.3,8.19,35000,40,0,14400,7.96,18900,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47691,50026,13,10.33,10000,4075,0,57500,155.77,67100,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97280,19433,18.3,8.19,10000,3592,0,23800,123.44,38800,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36000,52749,34.1,11.8,10000,7905,25,80000,177.99,83500,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100000,28218,58.1,10.33,30000,13677,44.4,67300,470.15,67300,5,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
105000,13537,45.2,11.8,40000,6467,50,24700,711.95,53100,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
111000,571,93,10.33,7500,2361,100,8200,116.83,19300,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40324,17050,20.7,10.72,3000,2072,25,21500,48.5,27100,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200000,17878,66.6,10.72,19000,12905,25,57200,307.16,73400,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58000,32813,41.6,10.33,18000,6100,0,56200,282.1,68300,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75000,4800,0,8.19,4900,0,0,4800,60.49,20600,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30000,10784,20.1,7.56,5000,2716,0,13500,56.97,19800,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65000,52308,12.8,7.56,20000,3733,0,60000,227.87,60000,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35000,120,96,10.33,6025,1945,100,3000,93.86,9300,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35000,11494,40.4,8.81,14000,4700,0,19300,141.39,19900,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46000,9488,44.2,10.72,22000,2246,0,17000,377.47,32500,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54000,4793,7.8,11.31,6000,386,0,5200,102.35,24900,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
150000,10443,73.8,8.19,15000,12710,25,39800,185.17,43300,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46000,55948,8.3,10.72,40000,4072,9.1,61000,646.65,71700,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
87000,16073,42.6,11.8,30000,11697,0,28000,295,28000,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
30000,8379,59.1,6.46,10000,6316,0,20500,97.34,26100,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30037,13816,10.9,12.98,12800,1600,0,15500,252.18,26500,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
94000,13940,63.3,8.19,34000,10440,40,38000,422.28,38500,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50000,18216,45.3,10.33,9000,5884,33.3,33300,140.19,35300,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135000,826,96.7,12.98,40000,6261,87.5,25200,788.06,56000,5,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
150000,69928,21.6,8.81,14500,7494,12.5,89200,192.57,100300,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65000,11563,43.6,7.56,15000,6235,0,20500,170.9,20500,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
70000,4597,79,7.02,20000,5394,57.1,21900,211.57,26400,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32000,11553,58,10.72,15000,6580,36.4,27500,255.9,40700,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
110000,51429,36,8.81,33000,9284,0,80400,440.94,99600,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
101000,18631,37.3,6.46,18000,5691,20,29700,96.9,38400,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145000,3776,84.9,7.02,36000,17257,100,25000,298.7,36000,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165000,40947,70.1,10.33,30000,28518,70,137000,467.31,137000,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
80764,9178,73,11.31,20000,15931,66.7,34000,343.23,48000,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
300000,16014,88.1,10.33,30000,33521,40,106800,368.18,214900,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
143436,31090,55.4,12.98,18000,18191,33.3,69700,194.7,106000,5,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100000,26987,60,12.98,40000,21337,50,67500,788.06,97000,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
120000,0,100.9,12.98,21000,6932,100,13000,227.15,26300,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
97500,7333,73.8,10.33,21600,11148,50,28000,338.51,53700,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
300000,21367,27.3,10.72,40000,5699,0,29400,650.58,42200,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
65000,6739,63.4,7.02,12000,11661,50,18400,58.5,27400,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
92000,54264,26.4,7.02,15000,10360,11.1,73700,158.68,81700,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000,432,98.1,11.8,16000,11112,100,22600,295.27,27600,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,15817,28.8,6.46,10000,4160,0,22200,97.34,57500,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120000,1118,87.8,7.02,12000,2018,100,9200,126.94,12900,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95000,527,88.3,12.98,8000,3973,100,4500,156.67,15500,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
122000,8011,27.2,12.98,31150,2674,0,11000,613.7,31300,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60000,20314,18.7,8.19,6000,2420,12.5,25800,74.07,39400,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50000,28763,22.7,8.19,15000,4549,0,37200,185.17,44500,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000,33300,0,8.19,30000,0,0,33300,372.61,38600,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
56000,5414,74,6.46,15000,10895,66.7,20800,113.7,22000,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
390000,19296,72.2,11.8,23000,23391,50,69500,411.86,90000,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
58000,17890,52.3,8.81,25000,13641,33.3,37500,334.05,94300,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
100000,0,101,11.8,40000,6014,100,12000,541.5,18400,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
92000,10882,0.2,10.72,40000,18,0,10900,646.65,10900,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75000,26205,32.3,11.8,40000,7241,20,38700,711.95,45200,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
650000,7916,45.4,6.46,7500,4932,25,14500,58.2,27100,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
80000,11333,49.6,7.02,12550,11167,33.3,22500,80.27,49700,5,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41000,21247,24.4,10.72,10000,3453,0,28100,129.89,28100,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26000,22991,10.9,7.02,8000,2444,0,25800,84.63,29700,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90000,48658,31.2,10.33,28000,7854,20,70700,438.81,70700,5,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
250000,62459,0,6.46,40000,72641,14.3,135100,389.34,135100,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70000,16233,25.9,11.31,30000,2592,0,21900,511.75,25700,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64000,22912,30.6,11.31,10000,5428,20,33000,170.58,38500,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130000,20256,48.2,8.19,40000,16733,66.7,39100,493.78,44600,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
80000,15035,42.2,8.81,25000,5812,0,26000,332.02,41100,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
110000,2411,84.1,11.31,20000,4611,66.7,15200,360.01,16600,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
68000,26742,37.8,10.72,12000,7763,0,43000,193.99,43000,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90000,13053,45.8,11.8,4000,5830,14.3,24100,71.19,28900,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80000,761,85.6,11.8,7000,2743,100,5300,113.39,7300,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
62000,3779,79,11.8,16000,9524,71.4,26450,284.78,28950,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64000,10188,36.3,12.98,25500,5812,0,16000,502.39,26000,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
150000,11818,3.9,10.72,20000,482,0,12300,325.29,37300,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
60000,30327,3.7,7.02,6400,1022,0,31500,67.7,41500,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125000,14194,48.4,11.8,30000,6695,33.3,27500,533.96,42100,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50000,84787,6.4,8.19,3500,2606,0,90600,23.95,245200,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310000,73043,36.2,8.19,40000,24055,16.7,114500,521.08,157000,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17500,5600,34.9,10.72,3000,2650,0,8600,41.35,11000,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60000,21966,19.5,7.02,12000,2082,0,27300,126.94,27300,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125000,17492,70,6.46,40000,27350,40,79500,389.34,85500,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29600,35207,24.6,11.31,16000,3988,12.5,46700,272.93,51900,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
125000,49852,32.1,6.46,20000,14590,0,73400,194.68,88200,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113200,22902,57.2,6.46,16000,8485,45.5,53500,124.15,73500,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
86000,119077,24.2,6.46,28600,11123,8.3,157000,278.38,166000,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75000,34026,41.7,10.33,25000,9788,8.3,58400,389.42,58400,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52000,8650,42.3,8.19,20000,4174,0,15000,181.08,22600,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
84854,51961,13,11.8,15000,2442,7.1,59700,268.6,83500,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46000,17560,51.9,8.81,20000,14523,16.7,36500,247.66,46600,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15000,23788,50.9,12.98,25000,10552,33.3,48400,492.54,57200,1,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
40000,28153,30,7.56,14000,11609,0,40200,135.99,46300,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
125000,1897,5.2,12.98,7000,103,0,2000,137.08,2000,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180000,85858,45.7,8.19,40000,11692,15.8,158100,496.8,233800,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
87000,83844,4.8,10.33,40000,1430,0,88100,626.87,97200,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
